step,mode,loss,angle_error(rad)
432,training,0.0006248775,0.060942620038986206
433,training,0.00049189694,0.06904028356075287
434,training,0.0008183057,0.21510704308748246
435,training,0.043195307,0.4688033878803254
436,training,0.0018045853,0.351153975725174
437,training,0.000846828,0.40825173556804656
438,training,0.0068071303,0.4724499255418778
439,training,0.0012226925,0.47287395298480994
440,training,0.001405416,0.43923794925212867
441,training,0.0012056808,0.7483892321586609
442,training,0.0005602271,0.7485816955566407
443,training,0.07486277,0.10898370295763016
444,training,0.0028528778,0.13427670300006866
445,training,0.0019996187,0.1422266811132431
446,training,0.0003455079,0.19117289781570435
447,training,0.0006124785,0.21051789820194244
448,training,0.002331794,0.21874099969863892
449,training,0.0009824547,0.1916261613368988
450,training,0.001444962,0.10499067008495333
451,training,0.0013465664,0.11836757659912112
452,training,0.0010864584,0.15103777647018435
453,training,0.00082327105,0.1686302810907364
454,training,0.00071343407,0.23118063509464265
455,training,0.001232109,0.23845820724964145
456,training,0.002870984,0.32272704020142556
457,training,0.00095327443,0.01142764464020729
458,training,0.0011666846,0.030101221054792404
459,training,0.0009058786,0.030383583158254623
460,training,0.0010314919,0.011102378368377686
461,training,0.0014131897,0.0197896845638752
462,training,0.0025157891,0.001622561365365982
463,training,0.0012724723,0.010254625231027603
464,training,0.0016456059,0.015418946743011475
465,training,0.0008635172,0.011078640818595886
466,training,0.00021614313,0.004207838326692581
467,training,0.010799215,0.011608146131038666
468,training,0.0012536406,0.013024285435676575
469,training,0.003416146,0.0027334149926900864
470,training,0.010582697,0.0012099668383598328
471,training,0.00069571653,0.007790928706526756
472,training,0.001321216,0.013971863314509392
473,training,0.0014923761,0.012319838628172874
474,training,0.073897615,0.008791465312242508
475,training,0.00022980932,0.024237360805273056
476,training,0.00910439,0.03753633424639702
477,training,0.0017456766,0.03691473975777626
478,training,0.0024826177,0.006561923772096634
479,training,0.0010109738,0.023268654942512512
480,training,0.0026971295,0.01534292846918106
481,training,0.0021961904,0.005235239863395691
482,training,0.0030323807,0.0035949572920799255
483,training,0.0010944528,0.001709911972284317
484,training,0.025145702,0.002849433571100235
485,training,0.00037389816,0.000678136944770813
486,training,0.00060845603,0.0036194398999214172
487,training,0.0010964605,0.0009706765413284302
488,training,0.002066188,0.0006696507334709167
489,training,0.00066256564,0.00632735900580883
490,training,0.0028513705,0.001460731029510498
491,training,0.00066066376,0.005925681442022324
492,training,0.0002731435,0.020499560981988907
493,training,0.0016521728,0.032561153173446655
494,training,0.02666454,0.030769865959882736
495,training,0.0031242708,0.027426470071077347
496,training,0.0077149114,0.012087132781744003
497,training,0.0025859738,0.0015225782990455627
498,training,0.0010738813,0.0005371123552322388
499,training,0.011869551,0.001979473978281021
500,training,0.0017748376,0.009228697046637535
501,training,0.02480988,0.01181013137102127
502,training,0.001144007,0.01744646392762661
503,training,0.00089909293,0.008900754153728485
504,training,0.0006209956,0.0033745840191841125
505,training,0.0011262542,0.0005518496036529541
506,training,0.00096547545,0.0017314329743385315
507,training,0.00029817628,0.023705637082457542
508,training,0.0025105698,0.030406542122364044
